Series_reference,Period,Data_value,STATUS_status,UNITS_units,Subject_subject,Group_grp,Series_title_1,UniqueNumber
CPIQ.SE901,1975.06,102.5768913,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,245
CPIQ.SE901,1975.09,107.1815843,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,246
CPIQ.SE901,1975.12,112.4720828,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,247
CPIQ.SE901,1976.03,117.2727204,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,248
CPIQ.SE901,1976.06,122.857136,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,249
CPIQ.SE901,1976.09,127.461829,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,250
CPIQ.SE901,1976.12,131.3807173,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,251
CPIQ.SE901,1977.03,137.4549932,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,252
CPIQ.SE901,1977.06,142.3536033,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,253
CPIQ.SE901,1977.09,149.9954347,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,254
CPIQ.SE901,1977.12,154.0122948,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,255
CPIQ.SE901,1978.03,154.9363685,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,256
CPIQ.SE901,1978.06,159.5567378,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,257
CPIQ.SE901,1978.09,164.3311185,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,258
CPIQ.SE901,1978.12,167.7193891,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,259
CPIQ.SE901,1979.03,172.0317333,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,260
CPIQ.SE901,1979.06,188.5110486,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,261
CPIQ.SE901,1979.09,194.8255532,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,262
CPIQ.SE901,1979.12,202.8341922,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,263
CPIQ.SE901,1980.03,214.0770897,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,264
CPIQ.SE901,1980.06,224.7039384,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,265
CPIQ.SE901,1980.09,231.6344916,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,266
CPIQ.SE901,1980.12,242.8773891,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,267
CPIQ.SE901,1981.03,251.6209749,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,268
CPIQ.SE901,1981.06,260.6074384,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,269
CPIQ.SE901,1981.09,271.2940433,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,270
CPIQ.SE901,1981.12,282.9521581,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,271
CPIQ.SE901,1982.03,289.2669704,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,272
CPIQ.SE901,1982.06,299.4678207,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,273
CPIQ.SE901,1982.09,304.5682454,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,274
CPIQ.SE901,1982.12,305.0540008,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,275
CPIQ.SE901,1983.03,307.2398974,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,276
CPIQ.SE901,1983.06,308.4542842,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,277
CPIQ.SE901,1983.09,313.554709,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,278
CPIQ.SE901,1983.12,317.4407477,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,279
CPIQ.SE901,1984.03,317.7581884,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,280
CPIQ.SE901,1984.06,325.0593252,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,281
CPIQ.SE901,1984.09,333.6302257,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,282
CPIQ.SE901,1984.12,343.1534476,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,283
CPIQ.SE901,1985.03,360.9301299,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,284
CPIQ.SE901,1985.06,376.8021672,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,285
CPIQ.SE901,1985.09,385.6905084,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,286
CPIQ.SE901,1985.12,390.1346786,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,287
CPIQ.SE901,1986.03,399.9753419,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,288
CPIQ.SE901,1986.06,406.959038,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,289
CPIQ.SE901,1986.09,414.5776163,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,290
CPIQ.SE901,1986.12,464.0983723,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,291
CPIQ.SE901,1987.03,466.3204582,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,292
CPIQ.SE901,1987.06,476.7960023,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,293
CPIQ.SE901,1987.09,482.1924954,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,294
CPIQ.SE901,1987.12,485.3669027,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,295
CPIQ.SE901,1988.03,497.1122105,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,296
CPIQ.SE901,1988.06,504.0959065,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,297
CPIQ.SE901,1988.09,508.5400775,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,298
CPIQ.SE901,1988.12,518.3807409,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,299
CPIQ.SE901,1989.03,522.0094058,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,300
CPIQ.SE901,1989.06,533.9321626,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,301
CPIQ.SE901,1989.09,569.1820532,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,302
CPIQ.SE901,1989.12,578.5129065,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,303
CPIQ.SE901,1990.03,578.5129065,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,304
CPIQ.SE901,1990.06,590.4356634,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,305
CPIQ.SE901,1990.09,598.2113746,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,306
CPIQ.SE901,1990.12,597.6929939,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,307
CPIQ.SE901,1991.03,597.6929939,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,308
CPIQ.SE901,1991.06,596.1378518,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,309
CPIQ.SE901,1991.09,598.7297553,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,310
CPIQ.SE901,1991.12,592.5091862,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,311
CPIQ.SE901,1992.03,591.9908055,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,312
CPIQ.SE901,1992.06,591.4724248,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,313
CPIQ.SE901,1992.09,601.3216588,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,314
CPIQ.SE901,1992.12,602.8768009,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,315
CPIQ.SE901,1993.03,608.0606087,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,316
CPIQ.SE901,1993.06,599.7665167,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,317
CPIQ.SE901,1993.09,604.4319438,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,318
CPIQ.SE901,1993.12,601.8400395,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,319
CPIQ.SE901,1994.03,603.64556,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,320
CPIQ.SE901,1994.06,597.6271596,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,321
CPIQ.SE901,1994.09,600.0345198,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,322
CPIQ.SE901,1994.12,604.2473997,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,323
CPIQ.SE901,1995.03,608.4602804,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,324
CPIQ.SE901,1995.06,612.6731603,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,325
CPIQ.SE901,1995.09,604.8492401,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,326
CPIQ.SE901,1995.12,610.2658002,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,327
CPIQ.SE901,1996.03,610.2658002,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,328
CPIQ.SE901,1996.06,615.6823609,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,329
CPIQ.SE901,1996.09,620.4970813,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,330
CPIQ.SE901,1996.12,624.1081216,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,331
CPIQ.SE901,1997.03,628.3210015,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,332
CPIQ.SE901,1997.06,630.7283617,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,333
CPIQ.SE901,1997.09,632.5338815,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,334
CPIQ.SE901,1997.12,632.5338815,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,335
CPIQ.SE901,1998.03,642.7651626,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,336
CPIQ.SE901,1998.06,647.579883,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,337
CPIQ.SE901,1998.09,656.6074833,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,338
CPIQ.SE901,1998.12,658.4130038,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,339
CPIQ.SE901,1999.03,663.8295638,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,340
CPIQ.SE901,1999.06,659.6166839,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,341
CPIQ.SE901,1999.09,655.6589833,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,342
CPIQ.SE901,1999.12,653.0205167,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,343
CPIQ.SE901,2000.03,662.2551505,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,344
CPIQ.SE901,2000.06,659.6166839,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,345
CPIQ.SE901,2000.09,667.5320836,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,346
CPIQ.SE901,2000.12,676.7667173,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,347
CPIQ.SE901,2001.03,693.9167508,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,348
CPIQ.SE901,2001.06,699.1936847,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,349
CPIQ.SE901,2001.09,711.7264012,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,350
CPIQ.SE901,2001.12,722.2802682,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,351
CPIQ.SE901,2002.03,730.8552857,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,352
CPIQ.SE901,2002.06,727.5572021,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,353
CPIQ.SE901,2002.09,728.2168184,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,354
CPIQ.SE901,2002.12,728.8764354,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,355
CPIQ.SE901,2003.03,729.5360517,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,356
CPIQ.SE901,2003.06,727.5572021,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,357
CPIQ.SE901,2003.09,730.1956687,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,358
CPIQ.SE901,2003.12,730.1956687,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,359
CPIQ.SE901,2004.03,732.8341353,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,360
CPIQ.SE901,2004.06,735.4726018,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,361
CPIQ.SE901,2004.09,734.1533685,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,362
CPIQ.SE901,2004.12,738.7706854,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,363
CPIQ.SE901,2005.03,744.0476193,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,364
CPIQ.SE901,2005.06,743.3880023,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,365
CPIQ.SE901,2005.09,746.0264688,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,366
CPIQ.SE901,2005.12,749.9841695,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,367
CPIQ.SE901,2006.03,757.2399529,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,368
CPIQ.SE901,2006.06,759.8784195,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,369
CPIQ.SE901,2006.09,775.0759878,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,370
CPIQ.SE901,2006.12,778.8753799,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,371
CPIQ.SE901,2007.03,787.2340426,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,372
CPIQ.SE901,2007.06,791.0334347,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,373
CPIQ.SE901,2007.09,800.9118541,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,374
CPIQ.SE901,2007.12,813.0699088,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,375
CPIQ.SE901,2008.03,827.5075988,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,376
CPIQ.SE901,2008.06,845.7446809,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,377
CPIQ.SE901,2008.09,876.899696,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,378
CPIQ.SE901,2008.12,889.8176292,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,379
CPIQ.SE901,2009.03,900.4559271,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,380
CPIQ.SE901,2009.06,908.8145897,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,381
CPIQ.SE901,2009.09,924.0121581,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,382
CPIQ.SE901,2009.12,901.9756839,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,383
CPIQ.SE901,2010.03,911.0942249,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,384
CPIQ.SE901,2010.06,902.7355623,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,385
CPIQ.SE901,2010.09,924.7720365,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,386
CPIQ.SE901,2010.12,943.768997,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,387
CPIQ.SE901,2011.03,955.1671733,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,388
CPIQ.SE901,2011.06,965.8054711,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,389
CPIQ.SE901,2011.09,981.7629179,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,390
CPIQ.SE901,2011.12,959.7264438,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,391
CPIQ.SE901,2012.03,961.2462006,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,392
CPIQ.SE901,2012.06,962.006079,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,393
CPIQ.SE901,2012.09,972.6443769,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,394
CPIQ.SE901,2012.12,955.1671733,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,395
CPIQ.SE901,2013.03,962.006079,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,396
CPIQ.SE901,2013.06,963.5258359,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,397
CPIQ.SE901,2013.09,980.2431611,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,398
CPIQ.SE901,2013.12,967.325228,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,399
CPIQ.SE901,2014.03,969.6048632,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,400
CPIQ.SE901,2014.06,978.7234043,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,401
CPIQ.SE901,2014.09,978.7234043,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,402
CPIQ.SE901,2014.12,971.8844985,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,403
CPIQ.SE901,2015.03,981.0030395,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,404
CPIQ.SE901,2015.06,980.2431611,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,405
CPIQ.SE901,2015.09,986.3221884,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,406
CPIQ.SE901,2015.12,965.8054711,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,407
CPIQ.SE901,2016.03,977.2036474,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,408
CPIQ.SE901,2016.06,980.2431611,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,409
CPIQ.SE901,2016.09,984.0425532,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,410
CPIQ.SE901,2016.12,971.8844985,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,411
CPIQ.SE901,2017.03,993.1610942,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,412
CPIQ.SE901,2017.06,1000,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,413
CPIQ.SE901,2017.09,1011.398176,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,414
CPIQ.SE901,2017.12,994,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,415
CPIQ.SE901,2018.03,999,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,416
CPIQ.SE901,2018.06,1007,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,417
CPIQ.SE901,2018.09,1013,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,418
CPIQ.SE901,2018.12,1000,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,419
CPIQ.SE901,2019.03,1012,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,420
CPIQ.SE901,2019.06,1018,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,421
CPIQ.SE901,2019.09,1031,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,422
CPIQ.SE901,2019.12,1025,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,423
CPIQ.SE901,2020.03,1045,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,424
CPIQ.SE901,2020.06,1056,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,425
CPIQ.SE901,2020.09,1069,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,426
CPIQ.SE901,2020.12,1051,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,427
CPIQ.SE901,2021.03,1057,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,428
CPIQ.SE901,2021.06,1073,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,429
CPIQ.SE901,2021.09,1102,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,430
CPIQ.SE901,2021.12,1094,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,431
CPIQ.SE901,2022.03,1128,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,432
CPIQ.SE901,2022.06,1143,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,433
CPIQ.SE901,2022.09,1190,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,434
CPIQ.SE901,2022.12,1211,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,435
CPIQ.SE901,2023.03,1256,FINAL,Index,CPI,CPI Level 1 Groups for New Zealand,Food,436
CPIQ.SE9011,1999.06,592.0104781,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,437
CPIQ.SE9011,1999.09,551.4079895,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,438
CPIQ.SE9011,1999.12,518.6640472,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,439
CPIQ.SE9011,2000.03,559.2665357,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,440
CPIQ.SE9011,2000.06,550.7531107,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,441
CPIQ.SE9011,2000.09,561.8860511,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,442
CPIQ.SE9011,2000.12,593.3202358,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,443
CPIQ.SE9011,2001.03,648.9849378,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,444
CPIQ.SE9011,2001.06,629.9934512,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,445
CPIQ.SE9011,2001.09,639.8166339,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,446
CPIQ.SE9011,2001.12,616.8958743,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,447
CPIQ.SE9011,2002.03,637.1971185,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,448
CPIQ.SE9011,2002.06,616.8958743,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,449
CPIQ.SE9011,2002.09,643.0910282,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,450
CPIQ.SE9011,2002.12,635.232482,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,451
CPIQ.SE9011,2003.03,641.7812705,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,452
CPIQ.SE9011,2003.06,635.232482,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,453
CPIQ.SE9011,2003.09,626.0641781,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,454
CPIQ.SE9011,2003.12,637.1971185,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,455
CPIQ.SE9011,2004.03,647.6751801,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,456
CPIQ.SE9011,2004.06,641.1263916,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,457
CPIQ.SE9011,2004.09,635.232482,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,458
CPIQ.SE9011,2004.12,618.205632,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,459
CPIQ.SE9011,2005.03,625.4092993,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,460
CPIQ.SE9011,2005.06,622.7897839,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,461
CPIQ.SE9011,2005.09,605.108055,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,462
CPIQ.SE9011,2005.12,600.5239031,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,463
CPIQ.SE9011,2006.03,613.62148,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,464
CPIQ.SE9011,2006.06,654.8788474,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,465
CPIQ.SE9011,2006.09,740.6679764,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,466
CPIQ.SE9011,2006.12,727.5703995,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,467
CPIQ.SE9011,2007.03,718.4020956,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,468
CPIQ.SE9011,2007.06,715.7825802,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,469
CPIQ.SE9011,2007.09,746.5618861,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,470
CPIQ.SE9011,2007.12,717.0923379,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,471
CPIQ.SE9011,2008.03,709.8886706,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,472
CPIQ.SE9011,2008.06,744.5972495,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,473
CPIQ.SE9011,2008.09,850.0327439,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,474
CPIQ.SE9011,2008.12,799.6070727,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,475
CPIQ.SE9011,2009.03,796.3326785,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,476
CPIQ.SE9011,2009.06,806.1558612,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,477
CPIQ.SE9011,2009.09,859.2010478,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,478
CPIQ.SE9011,2009.12,757.6948265,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,479
CPIQ.SE9011,2010.03,775.3765553,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,480
CPIQ.SE9011,2010.06,755.0753111,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,481
CPIQ.SE9011,2010.09,850.0327439,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,482
CPIQ.SE9011,2010.12,842.8290766,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,483
CPIQ.SE9011,2011.03,848.7229862,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,484
CPIQ.SE9011,2011.06,848.7229862,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Fruit and vegetables,485
